NxKG38lPzUQ	Magnolia Factory	Sha la la! we can do this![NLTP]
kMNLkGUBMBM	Magnolia Factory	Starts from now![NLTP]
8S-YIkMrQAE	Magnolia Factory	The Kobushi Magnolia Flower[NLTP]
C4TcG1-45f0	Magnolia Factory	Where there is a will, there is a way.[NLTP]
5uzhmm_oUZU	℃-ute	Adam to Eve no Dilemma[NLTP]
rYn1HGDwIIY	℃-ute	Aitai aitai aitai na[NLBP]
2DhZ_1bETkg	℃-ute	Aitai Lonely Christmas[NLBP]
SPnsmgUGQ70	℃-ute	Bye Bye Bye![NLBP]
mSyHnddLb30	℃-ute	Campus Life (Umarete Kite Yokatta)[NLBP]
UBmBGKjFuRQ	℃-ute	Dreamlike Climax[NLTP]
Hl7WGQhRPMI	℃-ute	Edo no Temari Uta II[NLBP]
JquSlg7zqVE	℃-ute	FOREVER LOVE[NLBP]
jsQKc6Q5mGc	℃-ute	Gamusha LIFE[NLTP]
9kuZ2mDiKOs	℃-ute	I miss you[NLTP]
4l_jiJu4Lfg	℃-ute	Kiss me Itoshi teru[NLBP]
EMp4DS64zTE	℃-ute	Kono machi[NLBP]
z1zjviWR2XQ	℃-ute	LALALA Shiawasenouta[SCALE 1.33][NLBP]
Y3k0x2dO-Pg	℃-ute	Living alone in the city[NLTP]
L9gDX4mfWtY	℃-ute	Massara Blue Jeans[NLBP 250]
sdjaLQudcqw	℃-ute	Ookina Ai de Motenashite[NLBP]
WhVW7RLuCkE	℃-ute	Sekaiichi Happy na Onna no Ko[NLBP]
TTPzTYYHORE	℃-ute	Shochū o mima i mōshi age masu[NLBP]
Z5jkdriuMjs	℃-ute	SHOCK！[NLBP]
fCngbRuBD6I	℃-ute	Summer Wind[NLBP]
n_K8bSpDw9U	℃-ute	The Curtain Rises[NLTP]
EmrvcbU3jsY	℃-ute	The Grieving Heaven[NLTP]
iIyc4LTOmP8	℃-ute	The Middle Management[NLTP]
iFz2PVuUess	℃-ute	The Power[NLTP]
jG3S3BnxaR8	℃-ute	To Tomorrow[NLTP]
m_eZzjfYei8	℃-ute	Turn the Next Corner[NLTP]
njCe2i91kWo	ANGERME	4.6 Billion Years Love[NLTP]
eBQcrpsJfMI	ANGERME	A Complete Turnover[NLTP]
GI42r4sJx7k	ANGERME	A Girl's Counterattack (Dance Shot Ver.)[NLTP]
KCQT4STlXz0	ANGERME	A Late Bloomer[NLTP]
BJk0PxPUfb8	ANGERME	Dreamed for 15 years[NLTP]
6VkIMbCT3SA	ANGERME	Every man to his taste. (Like it!)[NLTP]
eAtypTNHe48	ANGERME	I Can't Cry… The Fraud of Empathy[NLTP]
bbDcPZeb7pY	ANGERME	I don’t need anything but love.[NLTP]
IL-VnIPyeO0	ANGERME	I’ll Forget Everything For You[NLTP]
9PgpgVf6GLQ	ANGERME	Itoshima Distance[NLTP]
77QezZxgA6s	ANGERME	Love is Accha Accha[NLTP]
Ofw6MQVvgOg	ANGERME	Meg The Little Witch[NLTP]
PdgtxpNv6mw	ANGERME	One by One, One after Another[NLTP]
K70cGmwHYEE	ANGERME	saki ichirouta[NLBP]
dFvM_XSFr8U	ANGERME	Sally the Witch[NLTP]
fiV6VoZwPvU	ANGERME	Tear Colored Decision[NLTP]
hCfwA8U87QM	ANGERME	Ups and Downs[NLTP]
Y60lZ3EUJns	ANGERME	Uraha=Lover[NLTP]
aajn35ZQT5M	Berryz Kōbō	130 million Diet minded Country (Dance Shot Ver.)[NLTP]
C9hVxOVtbxk	Berryz Kōbō	Asian Celebration[NLBP]
BQ_7F3axw_E	Berryz Kōbō	cha cha SING[NLBP]
sGoBpGmjow8	Berryz Kōbō	Faitingupōzu wa Date janai![NLBP]
pL2WMSk_sEw	Berryz Kōbō	Genghis Khan[NLBP 250]
40eQBJRvCk8	Berryz Kōbō	Happiness ~ kōfukukangei!~[NLBP 250]
ORjHxuhhZCY	Berryz Kōbō	Jiriri kiteru[NLBP]
Rr9fr5VZgDQ	Berryz Kōbō	Koinojubaku[NLBP]
PFmeufAaxCA	Berryz Kōbō	Love is Always inside you (Dance Shot Ver.)[NLTP]
IF9AgZevL2g	Berryz Kōbō	Loving you Too much[NLBP]
6dl3HMYRFFI	Berryz Kōbō	Maji Bomber!![NLBP]
hOwaifd4_hw	Berryz Kōbō	Piriri to Yukō![NLBP]
f2j1UtCQ1zc	Berryz Kōbō	Speaking of Romance (Dance Shot Ver.)[NLTP]
gl23DgzqPZk	Berryz Kōbō	Waratchaou yo BOYFRIEND[NLBP]
3U_3D9emRUg	Buono!	Bravo☆Bravo[NLBP]
zXPs4ZW3tSM	Buono!	co・no・mi・chi[NLBP]
0W-aBo6RPjk	Buono!	Gachinko de Ikō![NLBP]
CgO1WEDGZuM	Buono!	Honto no Jibun[NLBP]
sBneab6okdY	Buono!	JUICY HEART[NLBP]
zyLGwWTVlcc	Buono!	Kiss!Kiss!Kiss![NLBP]
GcZckEcCryI	Buono!	Kokoro no tamago (dance shot)[NLBP]
7BAnHEUCaQg	Buono!	MY BOY[NLBP]
jDB0r2E0m4k	Buono!	Natsu Dakara![NLBP]
bx2ZVEE0Xj4	Buono!	Never gonna stop![NLBP]
ptdJYBDxMxg	Buono!	Our Songs[NLBP]
d8Kb0WD8kvE	Buono!	Ren'ai Rider[NLBP]
BZhQoY37qQ4	Buono!	Renai ♥ Rider[NLBP]
aWmKgNZUkqQ	Buono!	Rottara Rottara[NLBP]
9gg48-ux4is	Buono!	So La Si Do ~Nee Nee~ (Close up Ver)[NLBP]
cGR7AIgSQlc	Buono!	So La Ti Do ~Hey, Hey~[NLBP]
J1u_1VvDrA8	Buono!	Take It Easy![NLBP]
qzcktJ2gi6w	Buono!	Zassō no Uta[NLBP]
wT28y_i78hs	Country Girls	Boogie Woogie LOVE[NLTP]
CaPsoSJ3qnI	Country Girls	Hesitating Summer Time[NLTP]
ZB0JUi5aCtg	Country Girls	I Don’t Really Care[NLBP]
C7TgAVcvB9k	Country Girls	I Don’t Really Care[NLTP]
SdogeGsDHw4	Country Girls	I know but I'm sorry[NLTP]
ec0xLC70Z4Y	Country Girls	Love is a Magnet[NLTP]
o7x3dC1ZbtE	Country Girls	Love Thief[NLTP]
5k9cmZLKdaQ	Country Girls	Peanut Butter Jelly Love[NLTP]
yb19As-pFNU	Country Girls	Ran Ra Run ~crazy about you~[NLTP]
nHeUWB8qnZ0	Country Girls	Request of Tears[NLTP]
L6ddlZ1BxIo	DIY♡	Fore Fore ～Forest For Rest～[NLBP]
behGDIRH_8A	Hello! Pro Egg feat. Juice=Juice	Go up higher![NLTP]
SgEl8y1hxHU	Juice=Juice	“I’ll DoItTomorrow”AretheWordsofaBuffoon[NLTP]
8iLP7hz-UxY	Juice=Juice	Black Butterfly (Dance Shot Ver.)[NLTP]
ROeoeYQ33hM	Juice=Juice	Black Butterfly[NLTP]
iDNexQ6aWCk	Juice=Juice	Blown by the Wind (Dance Shot Ver.)[NLTP]
pem60iEtcGQ	Juice=Juice	Blown by the Wind[NLTP]
xwSTKrvxfLU	Juice=Juice	Ça va ? Ça va ? (Dance Shot Ver.)[NLTP]
XsnxU8QwJwI	Juice=Juice	Ça va ? Ça va ?[NLTP]
XBQ0v95I9RE	Juice=Juice	CHOICE & CHANCE[NLTP]
LNPHQ0yrkW8	Juice=Juice	Don't be spiteful, but embrace me (KYAST Dance Shot Ver.)[NLTP]
wCNV_wAx82Y	Juice=Juice	Don't be spiteful, but embrace me[NLTP]
EC19AV19rEg	Juice=Juice	Dream Road 〜My Heart is Dancing〜[NLTP]
E2AKITM9uA0	Juice=Juice	Everlasting story[NLTP]
GDE1sB-Uz4s	Juice=Juice	Experiencing the first time (Dance Shot Ver.)[NLTP]
NzxMVYTRg2Q	Juice=Juice	Experiencing the first time[NLTP]
GScVBPWGYBc	Juice=Juice	Feel ! I feel[NLTP]
0SMjNmSwFic	Juice=Juice	Fiesta! Fiesta! (Short Ver.)[NLTP]
pn3Djtkk66k	Juice=Juice	Good bye & Good luck![NLTP]
XusWMlJH178	Juice=Juice	HADAKANO HADAKANO HADAKANO KISS[NLTP]
Sb6keJJznGI	Juice=Juice	Hug me before I ask you to (Dance Shot Ver.)[NLTP]
VEK4N5qatIk	Juice=Juice	Hug me before I ask you to (MEMORIAL EDIT)[NLTP]
cchjirF7zM4	Juice=Juice	Hug me before I ask you to[NLBP]
Fqm6smULwxs	Juice=Juice	I want to do a lot of things![NLTP]
2I1hkkD9s6s	Juice=Juice	It’s okay to cry[NLTP]
HBFvJZR7yKQ	Juice=Juice	Jidanda Dance[NLTP]
JzDQj4X17gI	Juice=Juice	KEEP ON: The Ambition to Succeed!![NLTP]
NtBZEHyB_jo	Juice=Juice	Lightly Sparkling[NLTP]
38c5UbdpfLw	Juice=Juice	My life is not just for show[NLTP]
7sJTyrHGK1k	Juice=Juice	Next is you![NLTP]
rh8eeteWbHc	Juice=Juice	Romance is on its way[NLTP]
SCPzO2c-lMI	Juice=Juice	SA-MI-DA-RE girls It's crazy (MEMORIAL EDIT)[NLTP]
YHrpszUthUM	Juice=Juice	SA-MI-DA-RE girls It's crazy[NLTP]
AgxdaRvQL5Q	Juice=Juice	Sexy Sexy[NLTP]
QOMUp7ODrO8	Juice=Juice	Solitary[NLTP]
_so9w95wzVI	Juice=Juice	Stretching to be a grown up[NLTP]
3FX7TStqkRs	Juice=Juice	Synchro[NLBP]
tj8EFzQZuIk	Juice=Juice	Vivid Midnight[NLTP]
YlkOq6dXBEc	Juice=Juice	Wonderful World[NLTP]
sqkgQUF5wfU	Morning Musume.	"GUNDAN" of the love[NLTP]
rEnzfWtwlxA	Morning Musume.	Ambitious! Yashin-tekide ījan[NLBP]
36imDbY8d3I	Morning Musume.	Aruiteru[NLBP 250]
l7ej9o3o68M	Morning Musume.	Do it! Now[NLBP]
8yDPxXcc9fo	Morning Musume.	Go Girl! ~ Koi no Victory[NLBP]
Dh695gSiwo8	Morning Musume.	Happy summer wedding[NLBP 250]
adKxssyO5iE	Morning Musume.	Help me!![NLBP]
xlijaMeG2Kk	Morning Musume.	Joshi Kashimashi Monogatari[SCALE 1.04][NLBP 250]
ITrHWt6tldc	Morning Musume.	Koko ni iru ze ~e ![NLBP]
NwacTv-6DK4	Morning Musume.	Love Machine[NLBP]
qv0rLpekstQ	Morning Musume.	Manatsu no kōsen[NLBP]
YLBP_NHK3Mo	Morning Musume.	Memory seishun no hikari[NLBP 250]
h7GpSmkRD0o	Morning Musume.	Mikan[NLBP]
WzvwlrLkQIs	Morning Musume.	One・Two・Three (Dance Shot Ver.)[NLBP]
CJRbEZYyKb8	Morning Musume.	Osaka Koi no Uta[NLBP 250]
481q8FTwxZQ	Morning Musume.	Pyoko Pyoko Ultra[NLBP]
wDp4SdacX5U	Morning Musume.	Roman ～MY DEAR BOY～[NLBP]
ItyC0Ipi51I	Morning Musume.	Shabontama[NLBP]
wCPZTjqvN0Q	Morning Musume.'14	Beyond the time and space[NLTP]
7dnHOHXc8pY	Morning Musume.'14	No One Can Replace You[NLTP]
dZ-wMDyXDh4	Morning Musume.'14	TIKI BUN[NLTP]
RKYgWHSN7fM	Morning Musume.'14	What is LOVE?[NLTP]
fcQMPbbq_Fs	Morning Musume.'14	You bright smile is like the sunshine[NLTP]
GtboKJ4D8zg	Morning Musume.'15	An Adolescent Boy is Crying[NLTP]
Vlg0xgl3wTw	Morning Musume.'15	ENDLESS SKY[NLTP]
8RX_cXqYQ8Q	Morning Musume.'15	The Cold Wind and Lonely Love[NLTP]
SRUrbi7xeaU	Morning Musume.'15	The Sunset After the Rain[NLTP]
IiV-aaLo9SM	Morning Musume.'16	Ephemeral Saturday Night[NLTP]
-Hu2tn-Ylgo	Morning Musume.'16	In a corner of a city called Tokyo[NLTP]
RS0QHDdXvCw	Morning Musume.'16	The Vision[NLTP]
2Z-3jHbbcZU	Morning Musume.'17	BRAND NEW MORNING[NLTP]
0JzR89gMSK0	Morning Musume.'17	Don’t Bother Me, Here We Go![NLTP]
51FbTQ1DUWM	Morning Musume.'17	Morning Miso Soup[NLTP]
SQmLjcLfVbo	Morning Musume.'17	You’re Young Anyway![NLTP]
KeWmeqmtOiQ	Morning Musume.'18	A gonna[NLTP]
DGKGT91D9dI	Morning Musume.'18	Are you Happy?[NLTP]
CO3orpe6140	Morning Musume.'18	Because It’s a Free Country.[NLTP]
_uG3Z3hMLj0	Morning Musume.'18	Casually wandering about Ginza[NLTP]
dzKA5w9B6x0	Morning Musume.'19	I surrender. It’s only love but it is love.[NLTP]
wRdYht1IBnM	Peaberry	Cabbage hakusho[NLTP]
OLGcS_ngf7s	Smileage	Do you get it? (Dance Shot Ver.)[NLTP]
uhUFrJSDqrU	Smileage	Dot Bikini[NLBP]
khFjQDiCKE4	Smileage	Koi ni Booing Boo![NLBP]
iqKryI3Sl4U	Smileage	LOVE[NLBP]
2V1Z5vFv8JM	Smileage	OO Ganbaranakutemo Ee nende!![NLBP]
Xe1IOiDlwtc	Smileage	Tabidachi no harugakita[NLBP]
LN9mG9oqqfc	Smileage	Tachia Girl[NLBP]
CzNd9EnGiIM	Smileage	Yume Miru Fifteen[NLBP]
Oi_l9Cza-1A	TSUGUNAGA Momoko	Yurushite~nyan[NLTP]
SYLWe09cOjc	Tsukishima Kirari starring Kusumi Koharu	bararaika[NLBP]
fPAxWZ3Pzy4	v-u-den	Nanni mo Iwazu ni I LOVE YOU[NLBP]
LH7iuU5PqJM	TOPHAMHAT-KYO	Next Season[NLBP]
cZNfFWFLp8g	TOPHAMHAT-KYO	Sakuraful Palette[NLBP]
MRD7vADJs2A	TOPHAMHAT-KYO	Windy Indie[NLBP]
wG9hP14TMTM	Ange☆Reve	Ano natsu no Melody[NLBP]
EWW19FTapog	Ange☆Reve	Kiss me Happy[NLBP]
D3e-a_7vhTs	Ayumikurikamaki	Killla Tune[NLBP]
F-E1PwZrpFM	Ayumikurikamaki	Kizuna Mix[NLBP]
EOac641C6_M	Ayumikurikamaki	Tabidachino Uta[NLBP]
6xBOOR-stdQ	Ayumikurikamaki	War Cry[NLBP]
_v0wjd45DQI	BiSH	GiANT KiLLERS[NLBP]
JPxNUx8ie8w	BiSH	HiDE the BLUE[NLTP]
i90zUjc_J30	BiSH	Hontō honki[NLBP]
8y-dHKkp2zU	BiSH	Hoshi ga matataku yoru ni[NLBP]
OAJn4XRhr10	BiSH	Kienaide[NLBP]
96qqHCd3Ek0	BiSH	Kirin lemon[NLBP]
4j2NvbuUbs8	BiSH	MONSTERS[NLBP]
--ombqA70cI	BiSH	My landscape[NLBP]
fZ_wJe50YzQ	BiSH	NON TiE-UP[NLBP]
qjbua8Z47Hc	BiSH	Nothing[NLBP]
_RRbVhobb9o	BiSH	Orchestra[NLBP]
BpLLKM_3ebk	BiSH	OTNK[NLBP]
OaXiTwgkDAw	BiSH	PAiNT it BLACK[NLBP]
ox8WVRnb8GA	BiSH	Promise the Star[NLBP]
Rgjf4DzvFD0	BiSH	SMACK baby SMACK[NLBP]
mDYoE4pvM1E	BiSH	stereo future[NLBP]
EKQ6bIb0cSw	BiSH	Youji to tsuki no hime[NLBP]
RXm9m57X4o0	Cheeky Parade	CPU !? (PANORAMA Ver.)[NLBP]
X8VsEg1btbc	Chu-Z	a.no.ne[NLBP]
5FJWJvZEmFM	Chu-Z	Arch of flower[NLBP]
kQML2TENBSk	Chu-Z	Brand Boy[NLBP]
syMRM4VivTw	Chu-Z	GIRLS ON THE RUN[NLBP]
1nktTv73P_k	Chu-Z	Gonna be alright![NLBP]
Qd7EeCt7gmg	Chu-Z	Keep Me Out Of Heaven[NLBP]
96A8-2LKf-Y	Chu-Z	Let's Get The Party Started[NLBP]
fzyN8sogyOI	Chu-Z	Pariro~tsu![NLBP]
d9FTiDGwjow	Chu-Z	Tell me why umarete kita imi o shiritai[NLBP]
6o483Ib7cYo	Chu-Z	Torisetsu Nishino Kana (Idol version cover)[NLBP]
YPN-T31OfYw	CY8ER	Kakushi ~e ｰ mu[NLBP]
PGPH9SbFY4g	CY8ER	Kata omoi wazurai[NLBP]
XAjuJylAi-o	CY8ER	Sayonara Flash Back[NLBP]
XC3N46u8Eeo	CY8ER	Summer[NLBP]
4grZteJFFQI	CY8ER	Te to te[NLBP]
uio1h-YwikI	CY8ER	Time trip[NLBP]
fXF_E2rnffk	Especia	Abanchūru wa gin'iro ni[NLBP]
e089x6ba1Zo	Especia	No1 Sweeper[NLBP]
MwrD67oiR_8	Especia	Parliament[NLBP]
y6fsbFpD_fg	Especia	Twinkle Emotion[NLBP]
HKME266JpXY	FES☆TIVE	Disco rettō ukiyo no yume[NLTP]
5_rhTYh7BHg	FES☆TIVE	Dondoko matsuri zumu - moeagare taiko-chan[NLBP]
w-EDPoZpsX8	FES☆TIVE	Go Zipang[NLBP]
C3kZMko1EaM	FES☆TIVE	Magical Parade[NLBP]
MfRql4Dguls	FES☆TIVE	OIDEMASE!! ～Gokuraku～[NLTP]
FTwBkWm4Tyc	FES☆TIVE	Oma tsuri hero[NLBP]
FBWibezPQHA	FES☆TIVE	Yamatonadeshiko Sunrise[NLBP]
v6h-z-R0Wtw	FES☆TIVE	Yurayura yurari koigokoro[NLTP]
lqLgmc3vfRQ	Fragrant Drive	Mune no oku no Vermillion[NLBP]
A4Is97d3PPA	Fûdanjuku	Kimi iroiro utsuri[NLBP]
aCbP4RajcGQ	HimeKyunFruitCan	Koi no binetsu[NLBP]
ik5TW0oG-KQ	HimeKyunFruitCan	STAND UP!![NLBP]
Br0vFs0Ym6k	HimeKyunFruitCan	Tsubomi no sakura[NLBP]
aNlkiymcT1Q	Hinoi Team	Ike Ike[NLBP 250]
aTBlKRzNf74	Hinoi Team	Night of fire[NLBP]
F7tWSyZToZ4	Hinoi Team	NOW AND FOREVER[NLBP]
lu6_G1-EIjI	Hinoi Team	PLAY WITH THE NUMBERS[NLBP]
HtC6WWWBtbE	Hinoi Team	Sing Na Na Na[NLBP]
9i3VCVHzTAY	Hinoi Team	YEAH![NLBP]
29MFQnoC0HY	i☆Ris	Changing point[NLBP]
rd1GL0a8lt4	Last Idol	Sukide sukide shōganai[NLBP]
W1UbMZtAQG8	LinQ	Anata ni[NLBP]
Swtp-tRNCMM	LinQ	Calories nante[NLBP]
8FblXSZzK2A	LinQ	CHIKU TAKU[NLBP]
hXSttB4R3t4	LinQ	Colorful days[NLBP]
T2H5dJEoE9Y	LinQ	GARNET[NLBP]
c34H3NcqFWY	LinQ	Halle Halle ☆ Parade[NLBP]
LY9ep-J220k	LinQ	HANABI!![NLBP]
Z4X7yuUuakI	LinQ	Karorī nante[NLBP]
3d7UHgkVBlg	LinQ	LinQ 4th Anniversary ～ Welcome to the LinQworld !! ～[NLBP]
D4DS2klfPZw	LinQ	LinQuest -Yagate densetsue[NLBP]
6wVkJ1pMhcU	LinQ	Natsukoi[NLBP]
UCauUkVVLAI	LinQ	Sakura kajitsu[NLBP]
Z_1Gl4XhJgY	LinQ	Shiawase no enajī[NLBP]
v-aNll0kZKk	LinQ	Shitsuren photograph[NLBP]
8DEQXx3aUXA	LinQ	Supreme[NLBP]
j8I9Tf3BEKw	LinQ	Susume! Shōnen shōjo[NLTP]
b7t409oFer4	LinQ	UESSAI!! GASSAI!![NLBP]
AhNKy39dyFU	LinQ	You May Dream[NLBP]
6EaScnkskK8	Lovely★Doll	Bargain girl[NLBP]
e8buxs-yrRo	Lovely★Doll	Sōtaiseiriron[NLBP]
qVn3_qeIrBA	MOMOIRO CLOVER	PINKY JOHNS[NLBP]
oIMNVlde4nw	Momoiro Clover Z	HAKKIN NO YOAKE[NLBP]
ESGu10M49Zo	Momoiro Clover Z	Kurōbā to diamond[NLBP]
5degcfbioz4	Momoiro Clover Z	PUSH[NLBP]
oCRlKdMnPLI	Momoiro Clover Z	Z densetsu ~Owari naki kakumei~[NLTP]
tSBPUP3MQ2I	MOMOLAND	BBoom BBoom (Japanese version)[NLBP]
uOtJRjRFF6o	Niji No Conquistador	~This SummerGirl Is an Innocent Mistress~[NLBP]
_uYTSn6Pyak	Niji No Conquistador	Ai o kokoro ni samā to kazoeyo (niji kon)[NLBP]
BN8XtaPmLoE	Niji No Conquistador	Futari no shupūru[NLBP]
fH_rzbE1QdM	Niji No Conquistador	Jump![NLBP]
-8GyB1Y2PYE	Niji No Conquistador	kagirinaku bōken ni chikai samā[NLBP]
u1W6R8rjkv4	Niji No Conquistador	Natsu no yo wa mijikasugiru kedo…[NLBP]
mzEZFGOiR58	Niji No Conquistador	Triangle ・ Dreamer[NLTP]
7udQDzPMpoY	Niji No Conquistador	Zutto Summer de Koishiteru[NLBP]
bFY6szwQGwA	palet	All for One[NLBP]
d6IbH4a2h1g	palet	Mune no botan[SCALE 1.33][NLBP]
SaO_E9N6Bnc	palet	Over The Rainbow[NLBP]
jSNUSfQ0OrM	palet	SNOW DISTANCE[NLBP]
ewujzpVbUq8	palet	Time to Change[NLBP]
yTKfjYVI8no	PASSPO☆	7's Up[NLTP]
uwCpVXtRRY4	PASSPO☆	Bachelorette wa owaranai[NLBP]
Ptj5YsXK2J4	PASSPO☆	Candy Rooms[NLBP]
g-iAluMVmcs	PASSPO☆	Give me, give me action[NLTP]
KTkgRaSRUQQ	PASSPO☆	GPP[SCALE 1.2][NLBP]
BP1JYdzkiqQ	PASSPO☆	Growing Up[NLBP]
NypL3WmV-D4	PASSPO☆	Kimi wa boku o sukininaru[NLBP]
Gr_DzyDLopQ	PASSPO☆	Kiss=Suki[NLBP]
FABrxN3PEJo	PASSPO☆	Let It Go!![NLBP]
ONSvqJEHn-E	PASSPO☆	Mousou No Hawaii[NLBP]
rrSbn0_zt88	PASSPO☆	Mr.Wednesday[NLBP]
N3qTVP89mYE	PASSPO☆	Natsuzora Hanabi[NLBP]
D6HO30x54bk	PASSPO☆	Next Flight[NLBP]
2b-m539VJPU	PASSPO☆	Perfect Sky[NLBP]
yKWgWoIVehs	PASSPO☆	PlayGround[NLBP]
M_lTETi_xZQ	PASSPO☆	Sakurakomachi[NLBP]
B0XXb58WA6Y	PASSPO☆	Shōjo Hikō[NLBP]
A4ZyjqcpCdc	PASSPO☆	STEP＆GO[NLBP]
QJagZpocFCQ	PASSPO☆	Sutenda~tsupu gāruzu!~ Dai 1-wa damedame kaijū ni goyōshin ~[NLTP]
ob3gC7ifsWM	PASSPO☆	Truly[NLBP]
LyzWrixAEmE	PASSPO☆	ViVi Natsu[NLBP]
ICMUw7DPKjY	PASSPO☆	WING[NLBP]
G8iWvob0GjY	Pink Babies	Pepper Keibu in Paris[NLBP]
2m33WsTeMtQ	Pink Babies	UFO[NLBP]
CGWtP_9rH3c	Pink Babies	Wanted (Shimei Tehai)[NLBP]
mFZsCKBm3v4	Sleepiece	Medaka no Kyoudai[NLTP 125]
FxT0IFU5pAo	SUPER☆GiRLS	Akai jōnetsu[NLBP]
REEuxZqurhc	SUPER☆GiRLS	Bubble in the Squash![NLBP]
RIOZ0iQYfDs	SUPER☆GiRLS	Celebration[NLBP]
zUbxNV6wtKE	SUPER☆GiRLS	Ganbatte seishun[SCALE 1.33][NLBP]
dS8WQ3VfsNM	SUPER☆GiRLS	Giragira Revolution (Short ver.)[NLBP]
tFvNT0o4xGo	SUPER☆GiRLS	Hanamichi! ! A ~ nbishasu (Short Ver.)[NLBP]
9jQViQIR7LY	SUPER☆GiRLS	Itchya ♪ Yatsucha ♪ (Short ver.)[NLBP]
7Zmw-wP67ds	SUPER☆GiRLS	Kareinaru V!CTORY (Short ver.)[NLBP]
b1tQbWXZw2s	SUPER☆GiRLS	Kongura CHU bājon!!!![NLBP]
u0RdJDvNxVk	SUPER☆GiRLS	ＭＡＸ！Otomekokoro[NLBP]
rWRGRqlciCY	SUPER☆GiRLS	Mi-ra kuruga yama n na i~tsu![SCALE 1.33][NLBP]
GUKahpj243g	SUPER☆GiRLS	PAKA-PAN![NLBP]
hbJDw0ew9Xc	SUPER☆GiRLS	Puripuri ♥SUMMER KISS[NLBP]
r3p-1BKybaA	SUPER☆GiRLS	Sorairo no kiseki (Short Ver.)[NLBP]
qUfD97rasz0	SUPER☆GiRLS	Suite ☆ Smile (Short ver.)[NLBP]
9SGDieDamek	SUPER☆GiRLS	Tokonatsu high touch (Short ver.)[NLBP]
dn3uOTdHJ5I	Team Syachihoko	JUMP MAN[NLBP]
nHnjTT6escM	TEMPURA KIDZ	LOLLIPOP[NLBP]
Wlck1K0VWSo	TEMPURA KIDZ	TEMPURA KIDZ in Shibuya PARCO[NLBP]
X3H-4crGD6k	TWICE	I WANT YOU BACK[NLBP]
DdLYSziSXII	TWICE	Wake Me Up[NLBP]
uTtlmB_hV1M	Wa→suta	Galbi (Girls, Be) Ambitious![NLBP]
fLrERBaV3Pk	Wa→suta	The Biggest Paradox[NLTP]
_ioaEaqnNPU	Yumemiru Adolescence	Fantastic Parade[NLBP]
zxu8WlFUjFk	Yumemiru Adolescence	Idol Race[NLTP]
4JveP5YJLtE	Yumemiru Adolescence	Melon Soda[NLBP]
RwDUH8ZgSF0	Yumemiru Adolescence	Summer Nude Adolescence[NLBP]
K0eHyU68eKU	Zenbu Kimi no Sei da.	Female genome phenomenon[NLBP]
uKvsQ10In6Y	Zenbu Kimi no Sei da.	Kawa Mei zen'ya[NLBP]
Xiydr2Ihc44	Zenbu Kimi no Sei da.	Misfit Lovers[NLBP]
3fTugx8OoMk	Zenbu Kimi no Sei da.	Misfit Lovers[NLBP]
qtN-mDFSt1Y	Zenbu Kimi no Sei da.	Natural Born Independent[NLBP]
RIDt6wOIZw0	Zenbu Kimi no Sei da.	Romance sect[NLBP]
hWX4NnVeEgY	Zenbu Kimi no Sei da.	Wagamama Shinsei Hominina[NLBP]
94lJ8aFKV2g	Fumidō	I Love You[NLBP 250]
FsIQRNurMtk	Fumidō	Merry Christmas [NLC][NLBP 250]
p2hZzyB_KvQ	Fumidō	Nakimushi no Uta[NLBP]
1LSyUap15lE	Fumidō	Takaramono[NLBP]
jOWC2wzYkJw	H ZETTRIO	Journey[NLBP]
mlURSNEiAFg	YOSHIKI	MIRACLE (Sarah's Version)[NLBP]
QyDPRmBoWos	Aldious	Lose Control[NLBP]
RJcbEnxqV1k	Aldious	Re:fire[NLBP]
hraBdfH2xfI	Aldious	SWEET TEMPTATION[NLBP]
sfkJT0rra-8	Aldious	We Are[NLBP]
UnrGCp-N7Bo	ANTHELION	THE TOME OF BROKEN SOULS[SCALE 1.33][NLBP]
AttcCxA7gZ8	ANTHEM	Black Empire[NLBP]
1ce456Nnkt8	BABYMETAL	Distortion[NLBP]
cirhQ8iLdbw	BABYMETAL	Doki Doki☆Morning[NLBP]
WIKqgE4BwAY	BABYMETAL	Gimme chocolate!![NLBP]
0GErGfHjHQ0	BABYMETAL	Headbangeeeeerrrrr!!!!![NLBP]
qVdBBOpSoN4	BABYMETAL	Iine![NLBP]
nDqaTXqCN-Q	BABYMETAL	Ijime,Dame,Zettai[NLBP]
GvD3CHA48pA	BABYMETAL	KARATE[NLBP]
cK3NMZAUKGw	BABYMETAL	MEGITSUNE[NLBP]
pDgqo6fcliY	BABYMETAL	NO RAIN, NO RAINBOW[NLTP]
zTEYUFgLveY	BABYMETAL	Road of Resistance[NLBP]
hPVx7IazcEw	BABYMETAL	Starlight[NLBP]
TZRvO0S-TLU	BABYMETAL	THE ONE[NLBP]
tuWSDgk3cEY	BABYMETAL feat. Rob Halford	Breaking The Law[SCALE 1.33][NLTP]
1Lxfd229f3Y	BABYMETAL feat. X JAPAN	Benitsuki -Akatsuki-[NLBP]
wKZbzcUdY1g	BAND MAID	YOLO[NLBP]
Zuj_-z5-06w	BAND-MAID	Before Yesterday[NLBP]
T_PWQtc7zVw	BAND-MAID	Bubble[NLBP]
MZIJ2vFxu9Y	BAND-MAID	Choose me[NLBP]
